date,y2,y2err,metro_area_name,wealth_label_home,indicator,country,lower,upper,wealth_label_work
2020-02-01,-0.001986090266296148,0.002135218128198319,Jakarta,Low (0%-40%),t_home,ID,-0.006256526522692787,0.00228434599010049,
2020-02-02,-0.0021277180012763573,0.0021119579097004714,Jakarta,Low (0%-40%),t_home,ID,-0.0063516338206773,0.0020961978181245856,
2020-02-03,-0.0021462557700958826,0.0020824437819111567,Jakarta,Low (0%-40%),t_home,ID,-0.006311143333918196,0.002018631793726431,
2020-02-04,-0.0018711981852413176,0.002084958791927619,Jakarta,Low (0%-40%),t_home,ID,-0.006041115769096555,0.0022987193986139204,
2020-02-05,-0.002141153145858357,0.002085151346153058,Jakarta,Low (0%-40%),t_home,ID,-0.006311455838164472,0.002029149546447759,
2020-02-06,-0.002030466792220327,0.0020857757592701157,Jakarta,Low (0%-40%),t_home,ID,-0.006202018310760558,0.0021410847263199045,
2020-02-07,-0.001725862059467009,0.0020865099595058028,Jakarta,Low (0%-40%),t_home,ID,-0.005898881978478615,0.0024471578595445962,
2020-02-08,-0.0014732254502454085,0.0020888827926690253,Jakarta,Low (0%-40%),t_home,ID,-0.005650991035583459,0.002704540135092642,
2020-02-09,-0.001642786961869899,0.002073330783000749,Jakarta,Low (0%-40%),t_home,ID,-0.005789448527871397,0.0025038746041315986,
2020-02-10,-0.0006296967417374018,0.0020512975652002305,Jakarta,Low (0%-40%),t_home,ID,-0.004732291872137862,0.003472898388663059,
2020-02-11,-0.0007712908612360577,0.0020551822209488014,Jakarta,Low (0%-40%),t_home,ID,-0.004881655303133661,0.003339073580661545,
2020-02-12,0.0004793932512043275,0.0020525213519276926,Jakarta,Low (0%-40%),t_home,ID,-0.0036256494526510576,0.004584435955059712,
2020-02-13,0.0005160381954067512,0.0020526519959517824,Jakarta,Low (0%-40%),t_home,ID,-0.0035892657964968133,0.004621342187310316,
2020-02-14,0.000571439556442434,0.002052765477183922,Jakarta,Low (0%-40%),t_home,ID,-0.00353409139792541,0.004676970510810278,
2020-02-15,0.000675498409401537,0.002054611950241712,Jakarta,Low (0%-40%),t_home,ID,-0.0034337254910818873,0.004784722309884961,
2020-02-16,-3.774895215920877e-05,0.0020412966253030448,Jakarta,Low (0%-40%),t_home,ID,-0.004120342202765298,0.004044844298446881,
2020-02-17,-0.00014701015998132877,0.0020294297273499968,Jakarta,Low (0%-40%),t_home,ID,-0.0042058696146813224,0.003911849294718665,
2020-02-18,-0.0002521348132513146,0.00201669027550199,Jakarta,Low (0%-40%),t_home,ID,-0.0042855153642552945,0.0037812457377526653,
2020-02-19,7.085343598281502e-05,0.0020057873037995087,Jakarta,Low (0%-40%),t_home,ID,-0.0039407211716162025,0.0040824280435818325,
2020-02-20,0.00028339005876616496,0.0019959793728027185,Jakarta,Low (0%-40%),t_home,ID,-0.0037085686868392723,0.004275348804371602,
2020-02-21,0.0002500097251029017,0.0019868800099475024,Jakarta,Low (0%-40%),t_home,ID,-0.003723750294792103,0.004223769744997907,
2020-02-22,0.0005779572714561412,0.001977146370542391,Jakarta,Low (0%-40%),t_home,ID,-0.003376335469628641,0.004532250012540923,
2020-02-23,-8.219203132843269e-05,0.001972925344933291,Jakarta,Low (0%-40%),t_home,ID,-0.004028042721195015,0.0038636586585381496,
2020-02-24,6.551927381716536e-05,0.0019671127706097787,Jakarta,Low (0%-40%),t_home,ID,-0.003868706267402392,0.0039997448150367225,
2020-02-25,0.0001679602447621458,0.0019604206099752977,Jakarta,Low (0%-40%),t_home,ID,-0.0037528809751884496,0.004088801464712741,
2020-02-26,0.00041591869763440585,0.0019545134220131967,Jakarta,Low (0%-40%),t_home,ID,-0.0034931081463919875,0.004324945541660799,
2020-02-27,0.0005593928766055935,0.001949110118170266,Jakarta,Low (0%-40%),t_home,ID,-0.003338827359734939,0.004457613112946126,
2020-02-28,0.0010142905865044688,0.0019438580074290488,Jakarta,Low (0%-40%),t_home,ID,-0.002873425428353629,0.004902006601362566,
2020-02-29,0.0015758725459446765,0.0019375721923136247,Jakarta,Low (0%-40%),t_home,ID,-0.002299271838682573,0.005451016930571926,
2020-03-01,0.0020654104566712856,0.0019319243963298038,Jakarta,Low (0%-40%),t_home,ID,-0.001798438335988322,0.005929259249330894,
2020-03-02,0.0027564590569037557,0.001925506884773177,Jakarta,Low (0%-40%),t_home,ID,-0.0010945547126425983,0.006607472826450109,
2020-03-03,0.0045104391410092145,0.0019190876523775,Jakarta,Low (0%-40%),t_home,ID,0.0006722638362542145,0.008348614445764214,
2020-03-04,0.006849289984174001,0.0019109301418676488,Jakarta,Low (0%-40%),t_home,ID,0.003027429700438703,0.010671150267909298,
2020-03-05,0.009959617593138945,0.0019006184563571105,Jakarta,Low (0%-40%),t_home,ID,0.006158380680424723,0.013760854505853166,
2020-03-06,0.013224647713522057,0.001890262169130666,Jakarta,Low (0%-40%),t_home,ID,0.009444123375260724,0.01700517205178339,
2020-03-07,0.01736453718020486,0.0018784455398088238,Jakarta,Low (0%-40%),t_home,ID,0.013607646100587213,0.02112142825982251,
2020-03-08,0.020119256829773863,0.0018678751044264813,Jakarta,Low (0%-40%),t_home,ID,0.0163835066209209,0.023855007038626825,
2020-03-09,0.021897494445345483,0.0018567437765061496,Jakarta,Low (0%-40%),t_home,ID,0.018184006892333182,0.025610981998357783,
2020-03-10,0.02714317389672633,0.0018404531975373894,Jakarta,Low (0%-40%),t_home,ID,0.023462267501651552,0.03082408029180111,
2020-03-11,0.031266924507450417,0.0018268148906666613,Jakarta,Low (0%-40%),t_home,ID,0.027613294726117094,0.03492055428878374,
2020-03-12,0.039702597003283865,0.0018000970683391996,Jakarta,Low (0%-40%),t_home,ID,0.03610240286660547,0.043302791139962264,
2020-03-13,0.045488872586930365,0.0017882931029110513,Jakarta,Low (0%-40%),t_home,ID,0.04191228638110826,0.04906545879275247,
2020-03-14,0.05177840945205983,0.0017746255228018142,Jakarta,Low (0%-40%),t_home,ID,0.0482291584064562,0.05532766049766346,
2020-03-15,0.05614821981686245,0.0017611031694579594,Jakarta,Low (0%-40%),t_home,ID,0.052626013477946536,0.05967042615577837,
2020-03-16,0.059841387425740473,0.0017464886208345214,Jakarta,Low (0%-40%),t_home,ID,0.05634841018407143,0.06333436466740952,
2020-03-17,0.06593546201725507,0.001734049481553523,Jakarta,Low (0%-40%),t_home,ID,0.062467363054148024,0.06940356098036211,
2020-03-18,0.07191317481748806,0.0017219010331135935,Jakarta,Low (0%-40%),t_home,ID,0.06846937275126087,0.07535697688371525,
2020-03-19,0.07745538114306974,0.0017111149331652824,Jakarta,Low (0%-40%),t_home,ID,0.07403315127673918,0.0808776110094003,
2020-03-20,0.08353177053567055,0.001699002229974284,Jakarta,Low (0%-40%),t_home,ID,0.080133766075722,0.08692977499561912,
2020-03-21,0.09003386676598175,0.0016866424653604398,Jakarta,Low (0%-40%),t_home,ID,0.08666058183526087,0.09340715169670263,
2020-03-22,0.09479525218580913,0.0016740089138673946,Jakarta,Low (0%-40%),t_home,ID,0.09144723435807434,0.09814327001354392,
2020-03-23,0.09862286686264764,0.0016607136226216642,Jakarta,Low (0%-40%),t_home,ID,0.09530143961740431,0.10194429410789096,
2020-03-24,0.1050329591512944,0.0016504825103084955,Jakarta,Low (0%-40%),t_home,ID,0.1017319941306774,0.1083339241719114,
2020-03-25,0.11114480364006332,0.0016406821437624831,Jakarta,Low (0%-40%),t_home,ID,0.10786343935253835,0.1144261679275883,
2020-03-26,0.11752919968204127,0.0016291460274816033,Jakarta,Low (0%-40%),t_home,ID,0.11427090762707806,0.12078749173700448,
