date,High (80%-100%),Low (0%-40%),Medium (40%-80%),High (80%-100%)_StdErr,Low (0%-40%)_StdErr,Medium (40%-80%)_StdErr,state
2020-02-01T00:00:00.000Z,0.004192215893528896,0.0013128873017540174,-0.002856618172172458,6.179558737333268E-4,0.0015947963412709272,4.301628490234283E-4,ID
2020-02-02T00:00:00.000Z,0.004248112105442614,0.001680495746245142,-0.0028566181721724577,4.676612614288612E-4,0.0012647405292293137,3.226221367675713E-4,ID
2020-02-03T00:00:00.000Z,0.0042853762467184265,0.0022756713230402967,-0.0030606623273276338,3.7634937883888946E-4,0.0012036630212282381,3.414311765325045E-4,ID
2020-02-04T00:00:00.000Z,0.004232141759181552,0.002100619682806428,-0.003031513162305466,3.1885191711259706E-4,0.0010207176933174562,2.862626760032655E-4,ID
2020-02-05T00:00:00.000Z,0.004311993490486865,6.001770522304077E-4,-0.002856618172172458,2.8605798433741127E-4,0.0015629110579620732,4.301628490234283E-4,ID
2020-02-06T00:00:00.000Z,0.004551548684402801,1.5004426305760183E-4,-0.0026817231820394504,2.439510687199119E-4,0.0017227886876278336,4.984800785232124E-4,ID
2020-02-07T00:00:00.000Z,0.004391845221792176,-0.001350398367518418,-0.0025068281919064426,1.5746973774028665E-4,0.0019604890565236384,4.944868493541798E-4,ID
2020-02-08T00:00:00.000Z,0.004471696953097489,-0.001650486893633622,-0.002331933201773435,1.863207063790616E-4,0.0019782716342887263,4.4821942693405373E-4,ID
2020-02-09T00:00:00.000Z,0.00487095560962405,-0.002100619682806428,-0.002273634871729099,4.6977738654127755E-4,0.0018191900089999764,4.392839237674446E-4,ID
2020-02-10T00:00:00.000Z,0.005509769460066549,-0.0031509295242096416,-0.0016906515712857405,7.730465129125626E-4,0.0012623153294345798,4.2397313281178524E-4,ID
2020-02-11T00:00:00.000Z,0.006467990235730296,-0.004051195102555254,-0.0013408615910197252,0.0010361939502636424,0.0010335037996094766,4.0483655880503273E-4,ID
2020-02-12T00:00:00.000Z,0.007186655817478107,-0.0037511065764400495,-9.32773280709374E-4,9.808734221065402E-4,9.542206965224203E-4,6.644191104754813E-4,ID
2020-02-13T00:00:00.000Z,0.007506062742699356,-0.003451018050324846,-5.829833004433589E-5,9.018494111385927E-4,9.813603448191514E-4,0.0011110722993675837,ID
2020-02-14T00:00:00.000Z,0.008464283518363104,-0.0028508409980944377,8.744749506650381E-4,8.682282167963895E-4,6.875891930553281E-4,0.0012371522853351132,ID
2020-02-15T00:00:00.000Z,0.009981466413164037,-0.002100619682806428,0.0020987398815960918,0.0011888704485046712,0.001020717693317457,0.001302720939465491,ID
2020-02-16T00:00:00.000Z,0.011658352770575595,-0.0018005311566912238,0.003439601472615817,0.0017098342282341225,0.0011798606701062268,0.0011930996922312094,ID
2020-02-17T00:00:00.000Z,0.013335239127987153,-0.0019505754197488257,0.004488971413413863,0.002105624190769629,0.0011982683442326432,0.001142161346130075,ID
2020-02-18T00:00:00.000Z,0.014053904709734966,-0.0015004426305760196,0.005480043024167573,0.0020681958097431416,0.0010461336425921597,7.503669229386548E-4,ID
2020-02-19T00:00:00.000Z,0.0149322737540934,-4.5013278917280594E-4,0.005829833004433588,0.0018525295714975423,0.0011305989822454946,4.8775882361786074E-4,ID
2020-02-20T00:00:00.000Z,0.01565093933584121,9.00265578345612E-4,0.006412816304876947,0.0013754961310722734,0.001593423292078563,6.503450981571492E-4,ID
2020-02-21T00:00:00.000Z,0.01565093933584121,0.002400708208921632,0.006296219644788275,0.0013754961310722734,0.0016738138281474552,7.252878764355807E-4,ID
2020-02-22T00:00:00.000Z,0.015251680679314648,0.002400708208921632,0.005713236344344916,0.0014415148261029968,0.0016738138281474552,9.80922218494286E-4,ID
2020-02-23T00:00:00.000Z,0.01461286682887215,7.5022131528801E-4,0.00565493801430058,0.0012734619653060905,0.002484429748179672,9.687195320287723E-4,ID
2020-02-24T00:00:00.000Z,0.013415090859292466,-9.00265578345612E-4,0.0052468497039902294,6.845859887154383E-4,0.003443035451357295,9.297319511891922E-4,ID
2020-02-25T00:00:00.000Z,0.012456870083628719,-0.002100619682806428,0.004838761393679877,8.40658356089942E-4,0.003754439412794038,9.247429357546155E-4,ID
2020-02-26T00:00:00.000Z,0.011578501039270285,-0.0030008852611520397,0.004605568073502534,8.40658356089942E-4,0.0036335641588170864,9.748399690384559E-4,ID
2020-02-27T00:00:00.000Z,0.010859835457522473,-0.004051195102555254,0.0037310931228374962,0.0010528120953848122,0.003203287862240545,5.962728320091339E-4,ID
2020-02-28T00:00:00.000Z,0.011099390651438409,-0.006301859048419283,0.0032064081524384733,0.0010977798092396025,0.002487951266245125,8.298273484382809E-4,ID
2020-02-29T00:00:00.000Z,0.011259094114049035,-0.005851726259246478,0.002856618172172458,0.0011593024333954058,0.0028101883631431574,9.949695524174322E-4,ID
2020-03-01T00:00:00.000Z,0.010859835457522473,-0.0034510180503248456,0.0019238448914630842,0.0010107545667097317,0.003355464485567145,8.202151243515139E-4,ID
2020-03-02T00:00:00.000Z,0.011259094114049033,-6.001770522304078E-4,0.001515756581152733,0.0011961482542479805,0.0028748696591894447,6.782011221112981E-4,ID
2020-03-03T00:00:00.000Z,0.011977759695796845,0.001200354104460816,0.0014574582511083967,0.0011773430057520624,0.0022611979644909888,6.44219262127782E-4,ID
2020-03-04T00:00:00.000Z,0.01317553566537653,0.00225066394586403,0.002273634871729099,0.0012831609779701248,0.0021500527915939887,0.0012791727654168346,ID
2020-03-05T00:00:00.000Z,0.015171828948009336,0.0030008852611520397,0.003439601472615817,0.0013070936810899339,0.0021500527915939887,0.0018672663791177947,ID
2020-03-06T00:00:00.000Z,0.01700841876803152,0.005851726259246478,0.004605568073502534,0.0019974463635133617,0.001209178448015825,0.001874331354710859,ID
2020-03-07T00:00:00.000Z,0.018845008588053703,0.006902036100649691,0.00594642966452226,0.0023995412041028967,0.0015823960087782288,0.0017309903313946628,ID
2020-03-08T00:00:00.000Z,0.020202488020244012,0.007502213152880099,0.00664600962505429,0.0020386098174367553,0.0017404847071191335,0.0013962554849692242,ID
2020-03-09T00:00:00.000Z,0.021320412258518384,0.008402478731225712,0.008394959526384367,0.0018417901791426955,0.0017851834588778455,0.0014519418581052173,ID
2020-03-10T00:00:00.000Z,0.022837595153319318,0.010052965624859333,0.010085611097670108,0.0013203065162191822,0.0015231935753888478,0.0014386818373596756,ID
2020-03-11T00:00:00.000Z,0.02347640900376181,0.011253319729320149,0.011951157659088857,9.222404446927189E-4,0.001126720415129347,0.0022428657240298306,ID
2020-03-12T00:00:00.000Z,0.024274926316814938,0.01365402793824178,0.012942229269842564,9.487470023325574E-4,0.0015460142258039878,0.0024118181900627702,ID
2020-03-13T00:00:00.000Z,0.02579210921161587,0.015154470568817802,0.015449057461749007,0.002105624190769633,0.0019470455444177783,0.002913426275071349,ID
2020-03-14T00:00:00.000Z,0.028347364613385866,0.016804957462451423,0.01795588565365545,0.0036170082357091255,0.002309089724166392,0.0030840006389995394,ID
2020-03-15T00:00:00.000Z,0.03353772714823117,0.01950575419748826,0.02168697877649295,0.005492511947063933,0.002885508917127995,0.00260848384363188,ID
2020-03-16T00:00:00.000Z,0.040564679503098645,0.023106816510870706,0.025009983589020093,0.007665073016578849,0.003509774473228203,0.0030970444856651138,ID
2020-03-17T00:00:00.000Z,0.048549852633629875,0.027458100139541166,0.03060662327327634,0.009140572337303608,0.004290933644732423,0.004956215308001029,ID
2020-03-18T00:00:00.000Z,0.05917013289723642,0.032259516557384425,0.03742752788846364,0.010230201819800052,0.004191851109486999,0.0074181045675395475,ID
2020-03-19T00:00:00.000Z,0.07130759605564388,0.03796119855357331,0.04570589075475933,0.011130114343666779,0.0057337286096239976,0.00850265593558022,ID
2020-03-20T00:00:00.000Z,0.08400402133318854,0.045913544495626214,0.05392595529101069,0.011800673299579314,0.007580824602293792,0.009338313620773721,ID
2020-03-21T00:00:00.000Z,0.09789822258031287,0.05611655438354315,0.06383667139854779,0.012336927384000006,0.009622609976996209,0.009807739910256592,ID
2020-03-22T00:00:00.000Z,0.11203197902135316,0.06571938721922968,0.07433037080652825,0.012791060434599922,0.010215750791833022,0.00952469751419157,ID
2020-03-23T00:00:00.000Z,0.12608588373108812,0.0756223085810314,0.08523215852481905,0.013260130083140061,0.0103561946978602,0.008466905624271121,ID
2020-03-24T00:00:00.000Z,0.14221593345476122,0.08567527420589073,0.09426839968169111,0.013905478404669151,0.010098089138765247,0.007626752133401422,ID
2020-03-25T00:00:00.000Z,0.15826613144712898,0.09647846114603809,0.10266335920807548,0.014363881601029284,0.008505523300830826,0.0076888869665518896,ID
2020-03-26T00:00:00.000Z,0.17431632943949674,0.10878209071676145,0.11181619702503622,0.014723715205222606,0.009155910813201296,0.007849146038301896,ID
2020-03-27T00:00:00.000Z,0.19140459993883358,0.11778474650021756,0.12265968641328269,0.015202477866471348,0.008345497940033426,0.008850205802341016,ID
2020-03-28T00:00:00.000Z,0.2078540565877279,0.12693744654673128,0.13431935242214987,0.015185668272535405,0.009398915505723443,0.010751674336886645,ID
2020-03-29T00:00:00.000Z,0.22494232708706474,0.13714045643464823,0.14714498503190376,0.015168186151013004,0.00967976102661297,0.012594980588428483,ID
2020-03-30T00:00:00.000Z,0.24322837355598123,0.14809368763785316,0.16067019760218967,0.015261490600776518,0.010068132790357044,0.013957678936801126,ID
2020-03-31T00:00:00.000Z,0.26023679232401276,0.15949705163023092,0.17611925506393872,0.015518880335118126,0.01019945429809828,0.014631500093976645,ID
2020-04-01T00:00:00.000Z,0.2770855076294337,0.17090041562260866,0.1913934175355547,0.015263927591301706,0.009419386388416289,0.014186898583016144,ID
2020-04-02T00:00:00.000Z,0.29233718830874833,0.180953381247468,0.20649268501703769,0.013797170969004277,0.010838267662520551,0.012857840273922554,ID
2020-04-03T00:00:00.000Z,0.30631124128717796,0.19430732065959458,0.22095067086803302,0.012648555127979666,0.010802260701285935,0.011959709760640983,ID
2020-04-04T00:00:00.000Z,0.3209241081160501,0.20571068465197231,0.23395119846791987,0.011383439309497478,0.010709465845106235,0.010983361714968219,ID
2020-04-05T00:00:00.000Z,0.33497801282578504,0.2171140486443501,0.2457857594669201,0.010732229801958766,0.010200312657392711,0.01006558744219346,ID
2020-04-06T00:00:00.000Z,0.34807369675985633,0.22746710279532462,0.2573871271457429,0.01137603062709241,0.00952659635780129,0.009403616815655776,ID
2020-04-07T00:00:00.000Z,0.3601313081869585,0.23571953726349273,0.26776422989363474,0.011490652111750503,0.007986872393229597,0.009277680572868516,ID
2020-04-08T00:00:00.000Z,0.3715501057636181,0.24457214878389125,0.2778498409913048,0.011598156640410825,0.006161363039870558,0.008744814282332838,ID
2020-04-09T00:00:00.000Z,0.3826494964150565,0.25132414062148334,0.28822694373919655,0.010139388250203107,0.004753638639071389,0.008499235407152129,ID
2020-04-10T00:00:00.000Z,0.39406829399171617,0.2568757783546146,0.29720488656602434,0.008790704916135181,0.004650296444282191,0.008305437806438713,ID
2020-04-11T00:00:00.000Z,0.404768425986628,0.2628775488769187,0.30624112772289636,0.008163556829826687,0.004798550133670835,0.007965483072527646,ID
2020-04-12T00:00:00.000Z,0.4146700406684868,0.2685792308731076,0.31492757889950246,0.008030647854626852,0.005478385244214368,0.007280888581700849,ID
2020-04-13T00:00:00.000Z,0.4246515070816507,0.27563131123681484,0.3230310467756651,0.009250325157713004,0.007170099554351476,0.006997823560116277,ID
2020-04-14T00:00:00.000Z,0.4348725286887308,0.2837337014419254,0.33107621632178347,0.009848596007446881,0.007333090897523593,0.0068662630381006754,ID
2020-04-15T00:00:00.000Z,0.4445345881766735,0.29033564901645986,0.33888819254772445,0.009939571674210529,0.007280368645215456,0.006412786861208505,ID
2020-04-16T00:00:00.000Z,0.45563397882811196,0.2979879064323976,0.34646697545348815,0.009349910715120523,0.0069348482438824815,0.006890666417414066,ID
2020-04-17T00:00:00.000Z,0.46641396255432915,0.3051900310591625,0.3541040566892962,0.009187384236374888,0.006232709374934584,0.0068148672633444075,ID
2020-04-18T00:00:00.000Z,0.47671483589271446,0.31179197863369695,0.3616828395950598,0.008922435996686478,0.005369428055017421,0.0069025485377085805,ID
2020-04-19T00:00:00.000Z,0.48653659884326783,0.31779374915600106,0.36931992083086784,0.008154439269746487,0.004156192984138863,0.006711781184435039,ID
2020-04-20T00:00:00.000Z,0.49508073409293624,0.32214503278467144,0.37748168703707485,0.007973475155765101,0.004125535158331704,0.006995273281153145,ID
2020-04-21T00:00:00.000Z,0.5032256106860781,0.3263462721502843,0.38669282318407994,0.0075162732329248205,0.0039742064959797955,0.008127606391792802,ID
2020-04-22T00:00:00.000Z,0.5121690045922731,0.333248308250934,0.397128224262016,0.0069399327058581525,0.0052029769859341666,0.009282665395807481,ID
2020-04-23T00:00:00.000Z,0.5210325467671627,0.3410506099299293,0.40744702867986343,0.007116168781051274,0.0074667857444029855,0.01034354149319837,ID
2020-04-24T00:00:00.000Z,0.5296565337481365,0.34945308866115504,0.41823221973806557,0.007764072526516102,0.00898652546759038,0.010657899240211004,ID
2020-04-25T00:00:00.000Z,0.5393185932360792,0.3586057887076688,0.4293089024464894,0.00904896254735551,0.010052467953293218,0.010622496823225516,ID
2020-04-26T00:00:00.000Z,0.5482619871422741,0.3670082674388944,0.4400940935046916,0.009064295142395113,0.009628976844731543,0.009453241947488223,ID
2020-04-27T00:00:00.000Z,0.5572852327797745,0.3770612330637538,0.45029630126245035,0.008797613133245332,0.00925624343829561,0.008023925034916352,ID
2020-04-28T00:00:00.000Z,0.5663084784172748,0.38756433147778596,0.45880785744892333,0.007783689474288063,0.007459747138837465,0.006757606639554199,ID
2020-04-29T00:00:00.000Z,0.575571279248691,0.3964169429981845,0.46603685037442105,0.007326828471877267,0.00677002863000346,0.005930945841673195,ID
2020-04-30T00:00:00.000Z,0.5845945248861913,0.40466937746635256,0.472274771689165,0.007288484727475354,0.007283975466662624,0.005111263581301989,ID
2020-05-01T00:00:00.000Z,0.5924998462854172,0.4112713250408871,0.4780463063635542,0.006746250571624634,0.0068196360122468845,0.004454685904650648,ID
