date,High (80%-100%),Low (0%-40%),Medium (40%-80%),High (80%-100%)_StdErr,Low (0%-40%)_StdErr,Medium (40%-80%)_StdErr,metric,state
2020-02-01T00:00:00.000Z,-0.09145176032076234,-0.10045566667417456,-0.09443717386619357,0.0026424690289563193,0.01016526964396576,0.0038543118008584933,rec,ID
2020-02-02T00:00:00.000Z,-0.0834385217974155,-0.09166970176765933,-0.08591089184517427,0.00257055314498874,0.00983571877493211,0.003740818538564175,rec,ID
2020-02-03T00:00:00.000Z,-0.07632146954346535,-0.08642551193714014,-0.0795669379882915,0.0025042002358153337,0.009503717117845232,0.0036313282579672297,rec,ID
2020-02-04T00:00:00.000Z,-0.0701054537010486,-0.08096521777692618,-0.07341319739494154,0.0024196986872526286,0.009119831608907775,0.0034995931678882338,rec,ID
2020-02-05T00:00:00.000Z,-0.06369831539919209,-0.074657541686721,-0.06731066356840158,0.002338412880040393,0.008748085612964694,0.003371063111940749,rec,ID
2020-02-06T00:00:00.000Z,-0.056528741029558634,-0.06728762616857856,-0.05986780010839969,0.002258067936011929,0.00839011035061249,0.0032480634595553363,rec,ID
2020-02-07T00:00:00.000Z,-0.051118533912604416,-0.059502800940044585,-0.053135112218289225,0.0021770042219391287,0.00805024032442982,0.0031269841068917595,rec,ID
2020-02-08T00:00:00.000Z,-0.042711425510226796,-0.04906896093741929,-0.04327031850413684,0.002129396990508647,0.007839321773318579,0.0030556099353063852,rec,ID
2020-02-09T00:00:00.000Z,-0.03974498344948839,-0.0469870566236903,-0.040351497342120964,0.0020801839920101127,0.007593391342368984,0.0029740944450415683,rec,ID
2020-02-10T00:00:00.000Z,-0.02913276995083744,-0.0390128593294044,-0.03140291386537026,0.0020315840550369935,0.007346941703480083,0.0028927420452888124,rec,ID
2020-02-11T00:00:00.000Z,-0.02309315650626672,-0.032700943139383085,-0.02560471349192602,0.001952570179221089,0.006992925287372572,0.0027706163988373174,rec,ID
2020-02-12T00:00:00.000Z,-0.021023211856385757,-0.02773113131301424,-0.023575822374146148,0.0019244759651378947,0.006848376206665839,0.0027219168387716437,rec,ID
2020-02-13T00:00:00.000Z,-0.012099833539777166,-0.01770411670584539,-0.014729222236476236,0.0019150311749171448,0.006781320437709593,0.002702943609011796,rec,ID
2020-02-14T00:00:00.000Z,-0.006192659683246748,-0.011579669013367959,-0.00881287002773053,0.001903896765530021,0.006708377186082674,0.002681809824384429,rec,ID
2020-02-15T00:00:00.000Z,-0.002131522851079506,-0.005598247834862681,-0.004069893010216189,0.0018920064089437505,0.0066374468352478925,0.0026603579296882113,rec,ID
2020-02-16T00:00:00.000Z,0.001330317845841838,2.8256779572422903E-4,3.4128225925746824E-4,0.0018821061796504474,0.006576805604597694,0.0026419733397138137,rec,ID
2020-02-17T00:00:00.000Z,0.0076210764934746,0.00970664249747114,0.008140906887348988,0.0018770299547203777,0.006541288836023969,0.0026320925549699606,rec,ID
2020-02-18T00:00:00.000Z,0.013932796010763812,0.018937026074111376,0.016040287436680102,0.0018745361173985052,0.006520174986286281,0.0026270299643222227,rec,ID
2020-02-19T00:00:00.000Z,0.02009115174105592,0.02749089731126903,0.023852014007315434,0.0018728151828689668,0.006502407825109843,0.0026230737036952176,rec,ID
2020-02-20T00:00:00.000Z,0.025729301785996857,0.03597867526883819,0.031157641092928106,0.001870642221289617,0.0064845263537431225,0.002618357335038329,rec,ID
2020-02-21T00:00:00.000Z,0.029738541002155613,0.042927528023620085,0.036589857527268975,0.0018674734761739069,0.006462911727630098,0.0026123928335896776,rec,ID
2020-02-22T00:00:00.000Z,0.03359658113847795,0.04934816703910725,0.041766271672924474,0.0018645134126686464,0.006442416644182195,0.002606869871768889,rec,ID
2020-02-23T00:00:00.000Z,0.036009022611119726,0.05578623376823883,0.04639543263391906,0.0018611605197564798,0.006425268049558514,0.0026015150470874763,rec,ID
2020-02-24T00:00:00.000Z,0.03952839576648256,0.06160420114229835,0.050928287697935413,0.0018586933204790526,0.006408013169260212,0.0025968328917750807,rec,ID
2020-02-25T00:00:00.000Z,0.04320910567067581,0.06759333081536863,0.05536966973272462,0.0018566720092065957,0.006393027207092563,0.0025928063008075456,rec,ID
2020-02-26T00:00:00.000Z,0.04646124443601466,0.07231673261994394,0.059144502819060786,0.0018550044020117019,0.00637948267074175,0.0025892364058632345,rec,ID
2020-02-27T00:00:00.000Z,0.04946305331363003,0.07723941602364172,0.06278654280178637,0.0018534079575671068,0.006367906058486347,0.0025860583139220793,rec,ID
2020-02-28T00:00:00.000Z,0.05279836573485258,0.08215335072454154,0.0661333877662694,0.0018522324192542538,0.006356314969769003,0.0025831857387827568,rec,ID
2020-02-29T00:00:00.000Z,0.056164056691672286,0.08693480754678004,0.06930420065847279,0.0018507560741486842,0.006345486870826893,0.002579987942108613,rec,ID
2020-03-01T00:00:00.000Z,0.060212449241999914,0.08965887591573651,0.07210825184179824,0.001849600467852786,0.00633380631641271,0.0025769644472122535,rec,ID
2020-03-02T00:00:00.000Z,0.06530232230866731,0.0937828725743647,0.07645424887479284,0.0018487165269485478,0.006325668271787305,0.0025749854472897253,rec,ID
2020-03-03T00:00:00.000Z,0.07487129292238567,0.10026376080990788,0.08404736952902883,0.0018509839612958017,0.006320924693154726,0.0025759078867076735,rec,ID
2020-03-04T00:00:00.000Z,0.08690349433454392,0.1081631112810028,0.0931226146065998,0.0018540828766736952,0.006317922003045216,0.0025777905831540593,rec,ID
2020-03-05T00:00:00.000Z,0.10156275888886812,0.11679915033316321,0.10331125970648991,0.0018569957924109656,0.006314199366652756,0.0025793111100565354,rec,ID
2020-03-06T00:00:00.000Z,0.11776760707148483,0.12561357795211675,0.11406211808863435,0.001860847221320526,0.00631278993510146,0.0025821661996898145,rec,ID
2020-03-07T00:00:00.000Z,0.1367327586929881,0.1346835995507854,0.12591908654990933,0.0018658888332493031,0.0063139914747775555,0.0025861308284347148,rec,ID
2020-03-08T00:00:00.000Z,0.15424350921093993,0.14411059651846153,0.13808437006029095,0.0018678921994197838,0.006315552657764588,0.0025885103457522853,rec,ID
2020-03-09T00:00:00.000Z,0.16550117868592085,0.14993595466778592,0.14600333302555818,0.0018652142109123527,0.006309705178981802,0.0025858390996036746,rec,ID
2020-03-10T00:00:00.000Z,0.18937811252603254,0.16158011144826537,0.16195164115239566,0.0018701407487351058,0.006316094485510892,0.002591508417859581,rec,ID
2020-03-11T00:00:00.000Z,0.21238749332605256,0.17475097953506943,0.1797152073658052,0.0018728817146458805,0.00632327240488042,0.002596635587369989,rec,ID
2020-03-12T00:00:00.000Z,0.25483316438864106,0.19576162584394824,0.2101338930898394,0.0018759292063536873,0.0063361450773113375,0.002603620910040414,rec,ID
2020-03-13T00:00:00.000Z,0.28406973996076557,0.21073894307574886,0.22989020822454895,0.0018865682422031362,0.00635754660675419,0.002616673143820566,rec,ID
2020-03-14T00:00:00.000Z,0.3144380008873679,0.22629178582820694,0.25033075403996535,0.0018974868852341799,0.006377009028905305,0.0026294427548877427,rec,ID
2020-03-15T00:00:00.000Z,0.34183972749714997,0.2423599696234598,0.27080446215403703,0.0019031623986687355,0.0063953768884907865,0.0026388874978193295,rec,ID
2020-03-16T00:00:00.000Z,0.36433025202091013,0.25604940436068396,0.288073274801902,0.0019046015078820085,0.006405612743831666,0.00264297660493448,rec,ID
2020-03-17T00:00:00.000Z,0.3945081608922284,0.27299517560861347,0.3095743564528858,0.0019159410164521888,0.006432782109542212,0.0026578686425987757,rec,ID
2020-03-18T00:00:00.000Z,0.4236197531416747,0.28955949115687474,0.3302030560287658,0.0019269829109473842,0.006458714273081317,0.002672257407869164,rec,ID
2020-03-19T00:00:00.000Z,0.4518300773471718,0.3034613533465641,0.3487549973006054,0.001938498205509896,0.006484145731657125,0.0026867792308572862,rec,ID
2020-03-20T00:00:00.000Z,0.48192180855894273,0.31848303495950286,0.369178054624521,0.0019509253220728613,0.006513595709752819,0.002702787566865317,rec,ID
2020-03-21T00:00:00.000Z,0.5143102970300497,0.3347917286052727,0.39120953943484643,0.0019641348204750457,0.006544356867868541,0.0027193724391485724,rec,ID
2020-03-22T00:00:00.000Z,0.5436329926914247,0.3519146759391502,0.41375144211009607,0.001971567712574222,0.006572853462716905,0.0027322091945972495,rec,ID
2020-03-23T00:00:00.000Z,0.5677655389892758,0.36681714334132476,0.4331286616403905,0.001974471729835728,0.006594852623924591,0.0027396467744687956,rec,ID
2020-03-24T00:00:00.000Z,0.6002624941970004,0.3856359606116665,0.4569286173869768,0.0019883567661162643,0.006635946025722983,0.0027594064110947566,rec,ID
2020-03-25T00:00:00.000Z,0.6323622400991183,0.403559633440466,0.4806579090735545,0.0020015210983756323,0.0066743802469753375,0.0027780918175947618,rec,ID
2020-03-26T00:00:00.000Z,0.6656981854297296,0.4220213219757227,0.5044464794991476,0.0020145718839086574,0.006710775537040935,0.002796129009251565,rec,ID
2020-03-27T00:00:00.000Z,0.6982172259197078,0.4399408109836872,0.528473296089535,0.002027430794464242,0.00674611548419138,0.0028139133158418582,rec,ID
2020-03-28T00:00:00.000Z,0.744491394399491,0.46307003390012813,0.5614113395359287,0.0020335350150304404,0.0067703808196625985,0.002825721062629302,rec,ID
2020-03-29T00:00:00.000Z,0.7740668357242643,0.4812466628828439,0.5850129551132551,0.00203869436026281,0.006798216303483333,0.0028368934180902495,rec,ID
2020-03-30T00:00:00.000Z,0.7963451185556025,0.49631181761987947,0.6038227367218466,0.002039731583343476,0.00681568604068166,0.0028422596650457535,rec,ID
2020-03-31T00:00:00.000Z,0.8224673795359944,0.5114342418937408,0.6230083276457766,0.002049561636791952,0.006849165999356981,0.002857897166613697,rec,ID
2020-04-01T00:00:00.000Z,0.8457430156063367,0.5251278397481913,0.6403392102516003,0.0020585834220917896,0.006880502815683746,0.0028724854353521095,rec,ID
2020-04-02T00:00:00.000Z,0.8670457091116218,0.5380354954262537,0.6564942748625452,0.0020663322039579093,0.006908399954407138,0.0028851565701629245,rec,ID
2020-04-03T00:00:00.000Z,0.8861862131699078,0.5503959792763657,0.6710152637328043,0.002073666525864317,0.006934506386245409,0.0028970706508470285,rec,ID
2020-04-04T00:00:00.000Z,0.9039454037746733,0.562176093684559,0.6851913861271363,0.0020805344957235987,0.006957341488288837,0.00290766256777862,rec,ID
2020-04-05T00:00:00.000Z,0.917959994762559,0.5727695900852506,0.6977851145073692,0.0020850118514705307,0.006980719940196807,0.0029165290780716682,rec,ID
2020-04-06T00:00:00.000Z,0.9261896948790085,0.5806662610679206,0.7062229458826745,0.0020873618862128026,0.006994128566883124,0.002921328445554822,rec,ID
2020-04-07T00:00:00.000Z,0.9358554161126371,0.5878124817167845,0.7144978258773592,0.0020952707586892696,0.007020233479130335,0.0029329461926786873,rec,ID
2020-04-08T00:00:00.000Z,0.9418347986132299,0.5923780905978512,0.7199156708005132,0.002101835268583144,0.007040205108065133,0.002942035531879553,rec,ID
2020-04-09T00:00:00.000Z,0.9318549081247676,0.5866567919031463,0.7116488622066665,0.002111586403372644,0.007055850225018292,0.0029511076036045285,rec,ID
2020-04-10T00:00:00.000Z,0.9360646779437355,0.5912479463548067,0.7158670744898087,0.002115068395883986,0.007069476008958578,0.0029563805866388844,rec,ID
2020-04-11T00:00:00.000Z,0.9652072391173175,0.6115353519336529,0.7420362622308063,0.0021138840231984556,0.007091706630937333,0.002960259236437789,rec,ID
2020-04-12T00:00:00.000Z,0.9716020937602938,0.6180390576867244,0.7487600932998789,0.002113014160324383,0.007090892782219936,0.0029595925893000858,rec,ID
2020-04-13T00:00:00.000Z,0.9763181546718531,0.6221711011947545,0.7534466842744464,0.0021118643780073006,0.00709003072090437,0.0029585113951754063,rec,ID
